AA-A1-A1-02
AA-A1-A1-02
X,Y,COMP,B,F1-1,F1-2,F1-3,F2,F3,IR,F4,IV,W1,W2,C,W
13,9,13009,3,2.2807,3.0239,2.2478,2.419,2.4926,0.0036,2.9167,108.2895,0.2718,0.2431,3,446.8323
14,9,14009,3,2.2638,3.0368,2.2298,2.416,2.4908,0.061,2.9274,109.3217,0.2739,0.2454,3,447.5134
15,9,15009,82,2.2441,3.0378,2.2092,2.4123,2.4882,0.0198,2.9295,107.1857,0.2712,0.2428,3,446.6702
16,9,16009,82,2.2364,3.0082,2.2004,2.4043,2.4805,0.0719,2.9057,107.7103,0.2737,0.2516,2,449.0605
17,9,17009,2,2.2638,3.0338,2.2305,2.413,2.4881,0.0272,2.9238,110.3722,0.2734,0.2491,2,447.8859
18,9,18009,3,2.2551,3.0239,2.2219,2.4143,2.4893,0.0257,2.915,109.7981,0.2725,0.2465,3,447.2339
19,9,19009,82,2.2527,3.0312,2.2146,2.4123,2.488,0.0009,2.9229,106.664,0.2708,0.2418,3,447.2208
20,9,20009,3,2.2776,3.0222,2.2437,2.42,2.4942,0.0019,2.9147,108.412,0.2716,0.242,3,446.9738
21,9,21009,2,2.2604,3.0347,2.2261,2.4135,2.4881,0.1728,2.9243,110.238,0.2734,0.2487,2,447.8131
22,9,22009,3,2.2558,3.0221,2.2219,2.4146,2.4893,0.0162,2.9139,108.4822,0.2725,0.2441,3,447.6842
23,9,23009,2,2.273,3.0362,2.2428,2.4191,2.4942,0.0062,2.9265,109.8327,0.2743,0.2469,2,447.0847
24,9,24009,3,2.2733,3.023,2.241,2.4172,2.4916,0.0085,2.915,108.6994,0.2713,0.2435,3,447.4519
25,9,25009,2,2.2745,3.0225,2.2426,2.4155,2.4895,0.0056,2.9143,109.7009,0.2727,0.2471,2,447.4245
26,9,26009,3,2.268,3.0217,2.2359,2.4145,2.4892,0.0247,2.9135,108.5102,0.273,0.2445,3,447.8533
27,9,27009,3,2.2676,3.0221,2.2329,2.4192,2.4937,0.0061,2.9161,109.1775,0.2732,0.2457,3,447.0156
28,9,28009,82,2.2696,3.0239,2.2361,2.4181,2.4928,0.0067,2.9157,107.9365,0.2703,0.2408,4,447.0311
29,9,29009,3,2.276,3.0236,2.2436,2.4194,2.4939,0.0025,2.9164,108.5266,0.2729,0.245,3,446.9298
30,9,30009,3,2.2757,3.0235,2.2441,2.4196,2.4939,0.0214,2.9161,109.4835,0.2725,0.2457,3,447.0468
31,9,31009,3,2.2615,3.0219,2.2302,2.416,2.4908,0.0175,2.9146,108.9972,0.2725,0.2459,3,447.6111
32,9,32009,3,2.2639,3.0237,2.2307,2.4134,2.4882,0.018,2.9145,109.406,0.2731,0.2456,3,447.5889
33,9,33009,3,2.2653,3.02,2.2309,2.4153,2.4902,0.0023,2.9124,108.6393,0.2731,0.2454,3,447.7441
34,9,34009,3,2.2698,3.0365,2.2387,2.4169,2.4922,0.0063,2.9249,109.2918,0.272,0.2435,3,446.4767
35,9,35009,2,2.2697,3.021,2.2383,2.4154,2.4896,0.0248,2.9141,109.7618,0.2728,0.2477,2,447.6951
36,9,36009,3,2.2577,3.0361,2.2227,2.4155,2.4901,0.006,2.9261,109.95,0.273,0.2457,3,447.6741
37,9,37009,3,2.276,3.0215,2.2421,2.4212,2.4952,0.0061,2.9159,109.2381,0.2737,0.2462,3,446.8728
38,9,38009,82,2.263,3.0368,2.2282,2.4147,2.4896,0.0165,2.9264,107.7311,0.2734,0.2456,3,447.0602
39,9,39009,3,2.2619,3.0251,2.23,2.418,2.4922,0.0427,2.9165,108.913,0.2714,0.2437,3,446.9103
40,9,40009,3,2.273,3.0359,2.2407,2.4157,2.4899,0.0153,2.925,109.9529,0.2726,0.245,3,447.7252
41,9,41009,3,2.2674,3.0343,2.2376,2.416,2.4914,0.0119,2.9237,108.7003,0.2724,0.2436,3,446.8037
42,9,42009,82,2.2841,3.0163,2.2513,2.422,2.4953,0.0067,2.9115,107.6778,0.2726,0.2436,3,446.3702
43,9,43009,2,2.2765,3.0391,2.2439,2.4183,2.4925,0.0458,2.9288,110.4224,0.2732,0.2468,2,447.3654
44,9,44009,3,2.2741,3.0253,2.2424,2.4159,2.4897,0.0202,2.9151,108.5251,0.2701,0.2421,3,447.4379
45,9,45009,3,2.2697,3.0229,2.2366,2.4171,2.4917,0.0091,2.9153,108.7364,0.2726,0.2449,3,447.4953
45,10,45010,2,2.265,3.0213,2.2308,2.4173,2.492,0.0021,2.9143,109.8237,0.2726,0.247,2,447.4724
44,10,44010,3,2.2669,3.0235,2.2342,2.4151,2.4896,0.0321,2.9151,109.334,0.2732,0.245,3,447.3085
43,10,43010,3,2.255,3.0352,2.2221,2.4155,2.4903,0.1162,2.9261,109.9881,0.272,0.2437,3,447.6272
42,10,42010,3,2.2811,3.0221,2.2496,2.4207,2.4941,0.0112,2.916,108.8676,0.2736,0.2449,3,446.564
41,10,41010,3,2.2434,3.0291,2.2092,2.4135,2.4903,0.0523,2.9221,108.5711,0.2724,0.2448,3,447.2276
40,10,40010,3,2.255,3.0353,2.2208,2.4141,2.4887,0.0199,2.9259,110.4288,0.2715,0.2456,3,447.7617
39,10,39010,3,2.2723,3.0218,2.2388,2.4155,2.4896,0.0251,2.9145,108.7994,0.2721,0.2429,3,447.332
38,10,38010,3,2.2386,3.0333,2.2023,2.4126,2.4884,0.0112,2.9255,108.2338,0.2724,0.2443,3,447.1946
37,10,37010,3,2.2654,3.0204,2.2325,2.4192,2.494,0.0475,2.915,108.7289,0.2725,0.2435,3,446.9813
36,10,36010,3,2.2535,3.0363,2.2185,2.4164,2.4916,0.0708,2.9276,111.2232,0.2725,0.2463,3,447.2585
35,10,35010,3,2.2651,3.0206,2.2318,2.4144,2.489,0.005,2.9133,109.3576,0.2725,0.2456,3,447.0847
34,10,34010,2,2.2379,3.0054,2.2014,2.4068,2.483,0.0906,2.9043,108.269,0.2732,0.2488,2,449.3926
33,10,33010,2,2.2709,3.0211,2.2399,2.4161,2.4905,0.0674,2.9144,109.8962,0.2739,0.2475,2,447.609
32,10,32010,3,2.2777,3.025,2.2462,2.4178,2.4918,0.0122,2.9173,109.6365,0.273,0.2447,3,446.7501
31,10,31010,3,2.2692,3.0183,2.2374,2.4152,2.4902,0.1074,2.9126,108.668,0.2716,0.2431,3,447.6536
30,10,30010,2,2.2632,3.021,2.2282,2.4194,2.4939,0.0032,2.9149,109.9721,0.2742,0.2466,2,446.9008
29,10,29010,2,2.2633,3.0209,2.2296,2.4146,2.4892,0.0007,2.9141,109.6648,0.2733,0.2466,2,447.6256
28,10,28010,75,1.8455,3.0215,1.8197,2.4084,2.4881,0.0136,2.9138,109.4506,0.2716,0.2439,3,447.6836
27,10,27010,3,2.274,3.0208,2.2428,2.4199,2.4944,0.0738,2.9157,109.4371,0.272,0.2434,3,446.8292
26,10,26010,3,2.2645,3.0228,2.2325,2.4173,2.4922,0.0114,2.916,109.034,0.2721,0.2436,3,447.4434
25,10,25010,3,2.2679,3.0232,2.2356,2.4166,2.4913,0.0038,2.9165,109.8692,0.2722,0.2452,3,446.8327
24,10,24010,3,2.2684,3.0209,2.2366,2.4148,2.4894,0.0817,2.9136,109.25,0.2709,0.2434,3,447.8429
23,10,23010,2,2.2326,3.0047,2.1941,2.4105,2.487,0.119,2.9061,108.2449,0.2726,0.248,2,447.9218
22,10,22010,3,2.2745,3.0223,2.2419,2.4176,2.492,0.0553,2.9147,109.5819,0.2724,0.2456,3,447.1811
21,10,21010,3,2.2639,3.0378,2.232,2.4161,2.4911,0.0382,2.9287,109.3881,0.273,0.2449,3,447.3747
20,10,20010,4,2.2644,3.0199,2.2324,2.4182,2.4931,0.0384,2.9141,108.7352,0.2703,0.2412,4,447.1309
19,10,19010,3,2.251,3.0399,2.2136,2.4174,2.4923,0.0414,2.9316,108.4919,0.2711,0.2436,3,446.7411
18,10,18010,2,2.2697,3.0237,2.2369,2.4162,2.4902,0.0071,2.9155,111.0142,0.2745,0.2501,2,447.2251
17,10,17010,2,2.2679,3.0213,2.2363,2.4139,2.4883,0.0265,2.9134,110.756,0.2751,0.2502,2,447.1234
16,10,16010,82,2.2555,3.0097,2.2164,2.4154,2.4915,0.021,2.9088,107.7694,0.2733,0.2458,3,447.1462
15,10,15010,3,2.2839,3.0149,2.2521,2.4217,2.4951,0.0204,2.9114,108.1931,0.2727,0.2452,3,446.4431
14,10,14010,3,2.2742,3.0399,2.2425,2.4193,2.4936,0.0497,2.929,109.304,0.2731,0.245,3,446.9398
13,10,13010,3,2.2732,3.0223,2.2411,2.4157,2.4898,0.0129,2.9153,109.0477,0.2716,0.2431,3,447.4562
12,10,12010,82,2.2484,3.0331,2.2123,2.4146,2.49,0.0208,2.9251,106.1091,0.2704,0.241,4,447.1321
11,10,11010,3,2.2743,3.0215,2.2425,2.4184,2.4927,0.0318,2.9148,108.6887,0.2724,0.2439,3,447.3561
10,10,10010,3,2.2458,3.0329,2.2127,2.4115,2.4865,0.0241,2.9233,110.1495,0.272,0.2457,3,448.1874
9,10,9010,2,2.2699,3.022,2.2358,2.4176,2.4921,0.0019,2.915,110.7911,0.2719,0.248,2,447.2519
8,10,8010,82,2.2525,3.039,2.2157,2.4125,2.4878,0.0048,2.9299,107.4678,0.2714,0.2436,3,446.8632
7,10,7010,2,2.2642,3.0196,2.2329,2.4174,2.4921,0.0652,2.9131,109.9559,0.2729,0.2468,2,447.4595
6,10,6010,3,2.2662,3.0237,2.233,2.4175,2.4918,0.0168,2.9163,109.0907,0.2734,0.2454,3,447.0029
5,10,5010,3,2.2563,3.0194,2.2234,2.415,2.4903,0.0152,2.9128,109.0129,0.2731,0.2456,3,447.0847
4,10,4010,3,2.2742,3.0207,2.2401,2.4209,2.495,0.0033,2.9155,108.6149,0.2735,0.2449,3,446.8895
3,10,3010,3,2.263,3.0201,2.2286,2.415,2.4896,0.008,2.9136,109.912,0.2731,0.2465,3,447.7393
2,10,2010,2,2.2708,3.0264,2.2363,2.4203,2.4945,0.0054,2.9194,108.9945,0.2744,0.2461,2,446.8198
1,10,1010,82,2.2497,3.0221,2.2168,2.4205,2.4954,0.0084,2.9164,107.6397,0.2719,0.2411,3,446.8147
0,10,10,3,2.267,3.0249,2.2346,2.4195,2.4937,0.0756,2.9181,108.2708,0.2724,0.2434,3,446.8729
0,11,11,82,2.2649,3.0227,2.2305,2.4156,2.4899,0.0054,2.9143,106.9586,0.2714,0.2432,3,447.5787
1,11,1011,82,2.2699,3.0211,2.2369,2.4197,2.4941,0.0013,2.915,107.9713,0.2713,0.2424,3,447.0683
2,11,2011,2,2.2724,3.0214,2.2396,2.4157,2.4897,0.0021,2.9138,108.8608,0.2733,0.2474,2,447.5284
3,11,3011,2,2.2693,3.0247,2.2352,2.419,2.4933,0.0057,2.9181,109.447,0.2745,0.2465,2,446.9122
4,11,4011,82,2.275,3.0212,2.2437,2.4208,2.495,0.0289,2.9154,106.9672,0.2708,0.2412,4,446.8781
5,11,5011,2,2.254,3.0209,2.2209,2.4157,2.4907,0.0197,2.914,109.2446,0.2733,0.2472,2,447.5882
6,11,6011,2,2.2736,3.0212,2.2428,2.4146,2.4887,0.0184,2.9138,109.1584,0.2734,0.2466,2,447.3113
7,11,7011,3,2.2677,3.0238,2.234,2.4183,2.4928,0.0139,2.9177,108.7269,0.2729,0.2443,3,447.231
8,11,8011,82,2.2356,3.0113,2.1958,2.4103,2.4865,0.1496,2.9103,105.6387,0.2728,0.2473,2,448.1298
9,11,9011,3,2.2737,3.021,2.2408,2.4177,2.4921,0.0018,2.9148,109.2739,0.2731,0.2456,3,447.1517
10,11,10011,3,2.2489,3.0343,2.213,2.4144,2.4894,0.0056,2.9245,109.3357,0.272,0.2449,3,447.5909
11,11,11011,3,2.2641,3.0216,2.2293,2.4187,2.4934,0.0034,2.9157,108.3932,0.272,0.2438,3,447.0087
12,11,12011,82,2.2526,3.0305,2.2169,2.4131,2.4886,0.0436,2.9237,105.9322,0.2715,0.2428,3,447.0518
13,11,13011,2,2.2724,3.0222,2.2409,2.4162,2.4903,0.0056,2.916,110.0375,0.2738,0.2474,2,447.2769
14,11,14011,2,2.2664,3.0323,2.2345,2.4125,2.4873,0.0927,2.9237,109.606,0.274,0.2489,2,447.9949
15,11,15011,82,2.2801,3.0147,2.2501,2.4213,2.4948,0.0471,2.911,107.2159,0.273,0.2447,3,446.4607
16,11,16011,3,2.2552,3.0359,2.2195,2.4161,2.4918,0.0314,2.9277,108.3553,0.2736,0.2457,3,447.0847
17,11,17011,3,2.2678,3.0187,2.2355,2.4096,2.4837,0.0147,2.9092,108.8219,0.2727,0.2463,3,447.9524
18,11,18011,3,2.2695,3.0243,2.2369,2.417,2.4912,0.0181,2.9163,109.4,0.2735,0.246,3,447.0404
19,11,19011,82,2.2499,3.0387,2.2107,2.4163,2.4917,0.0033,2.9286,107.8275,0.2731,0.2458,3,446.8379
20,11,20011,4,2.2737,3.0205,2.2411,2.4186,2.493,0.0156,2.9141,108.3061,0.2707,0.2414,4,447.2343
21,11,21011,2,2.2698,3.0357,2.2365,2.4157,2.4907,0.1045,2.9269,109.395,0.2744,0.2475,2,447.4666
22,11,22011,3,2.2702,3.0242,2.2381,2.4175,2.4918,0.0589,2.9163,108.2281,0.2717,0.242,3,447.3241
23,11,23011,82,2.2204,3.0045,2.1853,2.4021,2.4785,0.0368,2.9019,106.9699,0.2726,0.2492,2,449.4982
24,11,24011,3,2.2642,3.0196,2.2308,2.4163,2.4911,0.0107,2.9119,108.9514,0.2732,0.2458,3,447.4661
25,11,25011,3,2.2791,3.0239,2.2475,2.4178,2.4916,0.0184,2.9164,108.583,0.272,0.2429,3,446.8866
26,11,26011,3,2.2734,3.0199,2.2392,2.418,2.4926,0.0064,2.9131,109.7383,0.2725,0.2463,3,447.2495
27,11,27011,3,2.2751,3.0208,2.2425,2.4203,2.4945,0.0084,2.9153,108.371,0.2731,0.2438,3,446.8514
28,11,28011,82,2.2524,3.0223,2.2182,2.4142,2.4893,0.1347,2.9138,107.9546,0.2704,0.2413,4,447.6085
29,11,29011,3,2.2636,3.0212,2.2298,2.415,2.4897,0.0071,2.9135,109.0582,0.2713,0.245,3,447.6537
30,11,30011,3,2.2653,3.0223,2.2301,2.42,2.4945,0.0055,2.915,108.4745,0.2723,0.2428,3,446.8863
31,11,31011,3,2.2673,3.0204,2.2334,2.4198,2.4946,0.0079,2.9151,108.1226,0.2715,0.2415,3,446.9209
32,11,32011,3,2.2833,3.0275,2.2493,2.4196,2.4932,0.0236,2.9178,108.8827,0.2736,0.2447,3,446.7217
33,11,33011,3,2.2628,3.0184,2.2306,2.4148,2.4896,0.0067,2.9122,108.7198,0.2721,0.2442,3,447.8369
34,11,34011,2,2.2303,3.0042,2.1946,2.4049,2.4812,0.1278,2.9031,108.1133,0.2729,0.2489,2,448.8391
35,11,35011,3,2.276,3.0263,2.2445,2.4206,2.4946,0.0164,2.9188,108.5331,0.272,0.2431,3,446.8688
36,11,36011,3,2.2662,3.0398,2.2344,2.4203,2.4951,0.0248,2.93,110.6891,0.2715,0.2436,3,446.8673
37,11,37011,3,2.2682,3.0228,2.2366,2.4196,2.4941,0.0204,2.9162,108.5118,0.272,0.244,3,447.0676
38,11,38011,3,2.2571,3.0317,2.2191,2.4142,2.4895,0.0412,2.9231,108.2529,0.2724,0.245,3,447.1015
39,11,39011,3,2.2709,3.0226,2.2374,2.4157,2.4898,0.0032,2.9154,109.5891,0.2727,0.2468,3,447.4392
40,11,40011,3,2.2638,3.0331,2.2273,2.4178,2.4933,0.0136,2.9234,108.5848,0.2739,0.2456,3,446.8024
41,11,41011,82,2.2847,3.0151,2.2528,2.4227,2.4959,0.0047,2.912,107.4454,0.2728,0.2447,3,447.0847
42,11,42011,82,2.2621,3.0268,2.2292,2.4178,2.492,0.0207,2.9199,107.6935,0.2726,0.2441,3,447.4219
43,11,43011,3,2.2724,3.0398,2.2404,2.416,2.49,0.0099,2.929,109.053,0.2726,0.2444,3,447.6567
44,11,44011,3,2.2723,3.0273,2.2395,2.4178,2.4919,0.0457,2.9172,108.678,0.2722,0.244,3,447.0302
45,11,45011,2,2.256,3.0217,2.2241,2.4172,2.4921,0.0125,2.915,109.5613,0.2734,0.2468,2,447.4434
45,12,45012,3,2.2504,3.0214,2.2176,2.417,2.4922,0.0223,2.9145,109.2247,0.2732,0.2457,3,447.4962
44,12,44012,3,2.2758,3.0269,2.2445,2.4185,2.4929,0.0202,2.9183,108.9834,0.2729,0.2436,3,446.8788
43,12,43012,2,2.2621,3.0324,2.2309,2.4108,2.4856,0.0398,2.9231,110.7636,0.274,0.2494,2,448.3382
42,12,42012,3,2.2713,3.0267,2.2392,2.4203,2.4943,0.0156,2.9221,108.4293,0.2713,0.2434,3,447.0897
41,12,41012,3,2.2804,3.0206,2.249,2.421,2.4944,0.0185,2.9163,109.0919,0.2743,0.2459,3,446.5075
40,12,40012,3,2.2779,3.0239,2.2445,2.4156,2.4897,0.0058,2.9155,109.0732,0.2722,0.243,3,446.7907
39,12,39012,3,2.2694,3.0239,2.2383,2.4182,2.4923,0.0218,2.9174,109.5023,0.2722,0.2445,3,446.862
38,12,38012,3,2.2576,3.0367,2.2213,2.416,2.4912,0.0238,2.9282,108.027,0.2712,0.2416,3,446.8563
37,12,37012,3,2.2616,3.0194,2.227,2.4188,2.4939,0.0072,2.9149,109.2154,0.2723,0.2439,3,446.985
36,12,36012,3,2.2536,3.0313,2.2199,2.4185,2.4936,0.1184,2.924,110.0701,0.2727,0.2435,3,447.0693
35,12,35012,3,2.2665,3.0188,2.2356,2.4138,2.4886,0.0237,2.912,108.8408,0.2732,0.2449,3,447.8692
34,12,34012,82,2.2156,3.0061,2.1801,2.4102,2.4872,0.2353,2.9074,106.8454,0.2726,0.2426,3,447.5733
33,12,33012,3,2.1804,3.021,2.146,2.4145,2.4902,0.0318,2.9146,108.3568,0.2711,0.2415,3,447.7086
32,12,32012,3,2.2773,3.0229,2.2454,2.4171,2.4908,0.0176,2.9149,109.6531,0.2721,0.2446,3,446.8945
31,12,31012,3,2.2742,3.026,2.2404,2.42,2.4947,0.0074,2.9191,108.4292,0.273,0.2429,3,446.8678
30,12,30012,3,2.2649,3.0201,2.2318,2.4193,2.494,0.0032,2.9152,109.5701,0.2738,0.2455,3,446.8382
29,12,29012,3,2.2676,3.022,2.2367,2.4171,2.492,0.0419,2.9157,108.9983,0.2732,0.2445,3,447.0398
28,12,28012,3,2.2694,3.0239,2.236,2.4172,2.4921,0.0077,2.9166,109.2798,0.2725,0.2441,3,446.9058
27,12,27012,3,2.2748,3.0199,2.2423,2.4199,2.4941,0.0098,2.9146,109.2631,0.2736,0.2447,3,446.9214
26,12,26012,3,2.2662,3.0249,2.234,2.4189,2.4935,0.0206,2.9177,109.4509,0.2717,0.2436,3,447.0897
25,12,25012,2,2.2759,3.024,2.2421,2.4186,2.4923,0.0075,2.9172,109.8164,0.2741,0.2464,2,446.7412
24,12,24012,3,2.2674,3.0238,2.234,2.4178,2.4923,0.0052,2.9164,109.4219,0.2732,0.2444,3,447.2581
23,12,23012,2,2.2142,2.9998,2.1794,2.4033,2.4801,0.0241,2.9007,108.6475,0.2739,0.251,2,448.9229
22,12,22012,3,2.2608,3.02,2.2255,2.4141,2.4889,0.0054,2.913,109.1099,0.2724,0.2441,3,447.7985
21,12,21012,3,2.2596,3.0338,2.2245,2.4191,2.494,0.0016,2.9246,110.4214,0.2715,0.2435,3,447.0456
20,12,20012,3,2.2703,3.0212,2.2386,2.4177,2.4921,0.0144,2.9147,108.4551,0.2724,0.2419,3,447.3469
19,12,19012,82,2.2604,3.0331,2.225,2.4166,2.4916,0.0393,2.9251,107.0884,0.2704,0.2403,4,446.83
18,12,18012,2,2.2587,3.0234,2.2252,2.4152,2.4896,0.0038,2.9148,110.2354,0.2737,0.2474,2,447.3755
17,12,17012,3,2.2713,3.0221,2.2389,2.4161,2.4903,0.0016,2.9153,109.4657,0.2724,0.2444,3,446.971
16,12,16012,3,2.2827,3.0156,2.253,2.422,2.4952,0.0353,2.9113,108.529,0.2739,0.2453,3,446.4293
15,12,15012,82,2.2664,3.0241,2.2329,2.4187,2.4929,0.0081,2.9195,107.6052,0.2722,0.2429,3,447.2345
14,12,14012,2,2.2741,3.0201,2.242,2.4136,2.4875,0.0131,2.9119,109.2224,0.2742,0.2467,2,447.278
13,12,13012,2,2.2734,3.0233,2.2421,2.4185,2.4931,0.021,2.9169,109.8562,0.2735,0.2465,2,446.8046
12,12,12012,82,2.2655,3.0424,2.2301,2.4189,2.4935,0.0198,2.9335,107.4938,0.271,0.242,3,446.5361
11,12,11012,3,2.2711,3.0209,2.237,2.4186,2.4932,0.02,2.9147,108.9592,0.2721,0.2434,3,447.1872
10,12,10012,2,2.2632,3.0374,2.2296,2.4167,2.4914,0.0019,2.9277,110.7953,0.2735,0.2469,2,447.4485
9,12,9012,3,2.2708,3.0222,2.2402,2.4166,2.491,0.0209,2.9153,109.126,0.2711,0.2432,3,447.5045
8,12,8012,82,2.2447,3.0079,2.2062,2.4153,2.4917,0.0537,2.9091,105.9167,0.2721,0.2425,3,447.1774
7,12,7012,2,2.2526,3.0232,2.2188,2.4158,2.491,0.0079,2.9165,110.0977,0.2732,0.247,2,447.5152
6,12,6012,3,2.258,3.0221,2.2239,2.4142,2.489,0.0156,2.9141,108.7839,0.2726,0.2445,3,447.4314
5,12,5012,2,2.2708,3.024,2.2386,2.4191,2.4935,0.0166,2.9179,110.0835,0.274,0.2469,2,447.2706
4,12,4012,3,2.2757,3.0213,2.2418,2.4211,2.4953,0.0072,2.9157,108.1845,0.2717,0.2429,3,446.935
3,12,3012,3,2.2782,3.0247,2.2461,2.4192,2.4931,0.117,2.918,109.4963,0.272,0.2436,3,447.0219
2,12,2012,3,2.2714,3.0224,2.2409,2.416,2.49,0.0542,2.9145,108.4452,0.2718,0.2442,3,447.5436
1,12,1012,3,2.2701,3.0212,2.2367,2.4202,2.4944,0.0123,2.9149,108.9213,0.274,0.2454,3,447.0868
0,12,12,3,2.2687,3.0221,2.2366,2.4156,2.4899,0.1267,2.9144,108.3932,0.2719,0.2446,3,447.6203
0,13,13,82,2.2697,3.0226,2.2379,2.417,2.4913,0.0407,2.9152,107.1958,0.2726,0.2443,3,447.449
1,13,1013,3,2.2761,3.0224,2.2437,2.4211,2.4953,0.0147,2.9153,108.4005,0.2726,0.2439,3,446.773
2,13,2013,2,2.2719,3.0243,2.238,2.4173,2.4918,0.0007,2.9165,109.0132,0.2749,0.2484,2,447.0036
3,13,3013,3,2.2665,3.0228,2.2322,2.4152,2.4896,0.0049,2.9145,109.5479,0.2732,0.2464,3,447.5145
4,13,4013,82,2.2572,3.0472,2.2196,2.4133,2.4888,0.0136,2.9368,106.5533,0.2718,0.2434,3,447.1085
5,13,5013,2,2.2684,3.0205,2.2342,2.4184,2.4932,0.0751,2.9139,109.6563,0.2738,0.2478,2,447.0514
6,13,6013,3,2.2789,3.0202,2.2459,2.4156,2.4894,0.0064,2.9133,108.7493,0.2734,0.2458,3,447.1748
7,13,7013,3,2.2629,3.019,2.2317,2.4137,2.4886,0.0082,2.9118,108.6306,0.2719,0.2445,3,447.8524
8,13,8013,82,2.2344,3.0024,2.1987,2.4064,2.483,0.0378,2.9033,105.2546,0.2712,0.244,3,448.4207
9,13,9013,3,2.2558,3.0188,2.2203,2.4134,2.4883,0.0033,2.9116,109.143,0.2719,0.2457,3,447.854
10,13,10013,3,2.2468,3.0338,2.2114,2.4146,2.4899,0.0023,2.9244,110.03,0.2728,0.246,3,447.5547
11,13,11013,2,2.2727,3.0198,2.239,2.4172,2.4919,0.0083,2.916,109.6543,0.2734,0.2469,2,447.2066
12,13,12013,82,2.254,3.0351,2.2174,2.4158,2.4911,0.0634,2.9266,106.7846,0.2713,0.2424,3,446.8455
13,13,13013,3,2.2729,3.0218,2.2423,2.4156,2.49,0.0221,2.9149,108.5247,0.2726,0.2445,3,447.4112
14,13,14013,2,2.2747,3.0187,2.242,2.4109,2.4848,0.0052,2.9106,108.5384,0.274,0.2486,2,447.7124
15,13,15013,82,2.2248,3.0014,2.1868,2.4036,2.4803,0.043,2.902,106.9242,0.2727,0.2476,2,448.8786
16,13,16013,2,2.2833,3.015,2.2512,2.4218,2.4951,0.0395,2.9109,108.0582,0.2745,0.2471,2,447.0847
17,13,17013,2,2.2719,3.0185,2.2386,2.4134,2.4874,0.0079,2.9115,109.6277,0.2734,0.2482,2,447.4193
18,13,18013,2,2.265,3.0246,2.2321,2.416,2.4904,0.0114,2.9159,109.8564,0.2744,0.2479,2,447.1251
19,13,19013,82,2.2338,3.0069,2.1973,2.4036,2.48,0.0809,2.9049,107.8559,0.2727,0.2505,2,448.9558
20,13,20013,3,2.2674,3.0238,2.2317,2.4191,2.4937,0.0245,2.9163,108.8443,0.2729,0.2441,3,446.9957
21,13,21013,3,2.2702,3.0336,2.2373,2.4196,2.4944,0.0146,2.9258,109.1306,0.2727,0.2426,3,446.9766
22,13,22013,3,2.2713,3.0212,2.2399,2.415,2.4894,0.0243,2.9126,109.2657,0.2719,0.2456,3,447.693
23,13,23013,82,2.2349,3.002,2.1983,2.405,2.4809,0.015,2.901,107.2496,0.2715,0.2487,2,449.0005
24,13,24013,3,2.2682,3.0207,2.2339,2.4138,2.4886,0.0093,2.9125,109.1588,0.2728,0.2458,3,447.9275
25,13,25013,3,2.2517,3.0221,2.214,2.4163,2.4907,0.0015,2.9149,109.2805,0.2723,0.2452,3,447.0508
26,13,26013,3,2.2676,3.0248,2.2328,2.4173,2.4919,0.0041,2.9162,109.2523,0.2726,0.2465,3,447.3533
27,13,27013,3,2.2816,3.0226,2.2477,2.4212,2.4951,0.0052,2.9157,108.835,0.274,0.2456,3,446.7258
28,13,28013,2,2.2721,3.0236,2.2388,2.416,2.4901,0.0025,2.9148,109.9725,0.2728,0.2475,2,447.3987
29,13,29013,2,2.2687,3.0245,2.2363,2.4174,2.4913,0.0225,2.9163,109.6402,0.2734,0.2475,2,447.3669
30,13,30013,3,2.2743,3.0234,2.2421,2.4203,2.4947,0.0821,2.9164,108.9957,0.274,0.2452,3,446.7348
31,13,31013,2,2.2632,3.0212,2.2319,2.4165,2.4913,0.0192,2.9146,109.6936,0.2738,0.2481,2,447.5337
32,13,32013,3,2.2753,3.0248,2.2431,2.4178,2.4917,0.0103,2.9156,109.5048,0.2731,0.2456,3,446.818
33,13,33013,3,2.2645,3.0186,2.2325,2.4147,2.4894,0.0258,2.912,109.4763,0.2718,0.2463,3,447.0847
34,13,34013,82,2.2374,3.0045,2.2017,2.4049,2.4806,0.0482,2.9019,107.0081,0.2734,0.248,2,449.0847
35,13,35013,3,2.2667,3.0198,2.2326,2.4144,2.489,0.0035,2.913,109.233,0.2725,0.2462,3,447.0847
36,13,36013,3,2.2738,3.0266,2.2388,2.417,2.491,0.0038,2.917,108.8989,0.2723,0.2446,3,446.8148
37,13,37013,3,2.2722,3.0209,2.2391,2.4178,2.4924,0.0012,2.9146,108.496,0.2725,0.2437,3,447.3616
38,13,38013,3,2.2584,3.0398,2.2226,2.4175,2.4927,0.0257,2.9294,108.6354,0.2734,0.2463,3,446.7242
39,13,39013,3,2.2762,3.0227,2.2455,2.4166,2.4904,0.0181,2.9158,109.3095,0.2723,0.2454,3,447.4644
40,13,40013,3,2.2338,3.022,2.1995,2.4148,2.4891,0.0403,2.9133,108.8147,0.2721,0.2448,3,447.2624
41,13,41013,82,2.2667,3.0255,2.235,2.4179,2.4922,0.1724,2.92,107.5972,0.272,0.2437,3,447.4719
42,13,42013,3,2.281,3.0227,2.2474,2.421,2.4948,0.0057,2.915,108.703,0.2723,0.2436,3,446.783
