AA-A1-A1-01
AA-A1-A1-01
X,Y,COMP,B,F1-1,F1-2,F1-3,F2,F3,IR,F4,IV,W1,W2,C,W
25,14,25014,3,2.2627,3.0323,2.2331,2.4106,2.4863,0.0096,2.9219,109.8074,0.2721,0.2446,3,447.3638
24,14,24014,3,2.2636,3.0202,2.2313,2.4178,2.4928,0.0205,2.9145,109.0449,0.2726,0.2444,3,447.2149
23,14,23014,3,2.2594,3.0341,2.2276,2.4137,2.4884,0.018,2.9244,110.8024,0.2726,0.246,3,447.9097
22,14,22014,3,2.2738,3.0224,2.2411,2.4174,2.4917,0.0021,2.916,109.801,0.2733,0.2461,3,447.3901
21,14,21014,3,2.239,3.0297,2.2021,2.4139,2.4895,0.072,2.9221,108.4093,0.2698,0.2424,3,447.0642
20,14,20014,3,2.2664,3.021,2.2327,2.4147,2.4895,0.0084,2.9141,109.3201,0.2727,0.2454,3,447.826
19,14,19014,3,2.2665,3.0335,2.2336,2.415,2.4896,0.1343,2.9244,110.7851,0.2722,0.246,3,447.4977
18,14,18014,2,2.2585,3.019,2.2265,2.4154,2.4901,0.0203,2.913,110.8589,0.2731,0.2469,2,447.7387
17,14,17014,3,2.2801,3.0182,2.2474,2.4223,2.4958,0.0011,2.9142,109.3234,0.2731,0.246,3,447.0847
16,14,16014,4,2.2753,3.0229,2.2425,2.4173,2.4912,0.0053,2.9159,108.2446,0.2702,0.2398,4,447.3403
15,14,15014,3,2.2656,3.0232,2.2346,2.4163,2.4908,0.0172,2.916,109.1063,0.2725,0.245,3,447.1169
14,14,14014,3,2.2682,3.0204,2.236,2.4206,2.4949,0.0084,2.9155,108.9807,0.2724,0.2433,3,446.8131
13,14,13014,3,2.2723,3.0196,2.2405,2.4186,2.493,0.0035,2.914,108.3793,0.2718,0.2431,3,447.2558
12,14,12014,3,2.2742,3.022,2.2437,2.415,2.4889,0.0199,2.9146,109.2026,0.2718,0.2432,3,447.4249
11,14,11014,82,2.2599,3.0198,2.2259,2.4155,2.4902,0.0033,2.9139,107.9415,0.272,0.2426,3,447.6141
10,14,10014,82,2.2333,2.9972,2.1959,2.404,2.4804,0.0403,2.8985,106.7802,0.2712,0.2455,3,448.9514
9,14,9014,82,2.269,3.0206,2.2377,2.419,2.4938,0.0531,2.9155,107.8435,0.2722,0.2425,3,446.9999
8,14,8014,3,2.2682,3.0432,2.2346,2.417,2.4927,0.0765,2.9326,108.6365,0.2722,0.2441,3,446.8676
7,14,7014,82,2.2314,3.0208,2.1957,2.4151,2.4901,0.0004,2.9145,107.5624,0.2715,0.2415,3,447.7424
6,14,6014,82,2.2516,3.0317,2.214,2.414,2.4902,0.1524,2.9237,107.0051,0.2719,0.2427,3,446.6842
5,14,5014,2,2.2728,3.0224,2.2395,2.4166,2.4908,0.0173,2.915,109.0471,0.2735,0.2465,2,447.5119
4,14,4014,3,2.2669,3.0379,2.2326,2.4165,2.4908,0.047,2.9279,109.4171,0.2714,0.2432,3,447.4869
3,14,3014,82,2.2727,3.0212,2.2394,2.4202,2.4944,0.0054,2.9158,107.9959,0.2716,0.2417,3,446.9953
2,14,2014,3,2.2684,3.0358,2.2386,2.4157,2.491,0.0104,2.9251,109.7397,0.2729,0.2457,3,446.7544
1,14,1014,3,2.2697,3.0226,2.2373,2.4158,2.4898,0.0064,2.9148,108.9549,0.2719,0.2441,3,447.3232
1,15,1015,82,2.2766,3.0231,2.2434,2.4164,2.4903,0.0088,2.915,107.751,0.2728,0.2451,3,447.269
2,15,2015,2,2.2285,3.0271,2.1946,2.3997,2.4774,0.0746,2.9177,108.6872,0.2737,0.2498,2,449.1783
3,15,3015,3,2.2667,3.0209,2.2355,2.4197,2.4944,0.1293,2.9158,108.1643,0.2727,0.2454,3,446.8943
4,15,4015,3,2.2702,3.0337,2.239,2.4145,2.4889,0.2027,2.9241,108.7862,0.2725,0.2448,3,447.7302
5,15,5015,82,2.2632,3.0206,2.232,2.4152,2.4896,0.0158,2.9133,107.7297,0.2733,0.2448,3,447.5868
6,15,6015,2,2.2473,3.0317,2.2106,2.4153,2.4907,0.0208,2.9238,108.3045,0.2729,0.2468,2,446.8584
7,15,7015,82,2.2682,3.0185,2.2345,2.4154,2.4901,0.107,2.9129,107.625,0.2731,0.2453,3,447.6087
8,15,8015,3,2.2729,3.0341,2.2402,2.4185,2.4933,0.0009,2.9251,108.6997,0.2723,0.2422,3,447.0649
9,15,9015,82,2.2712,3.0247,2.2399,2.4191,2.4934,0.0191,2.9181,107.0348,0.2722,0.2419,3,447.0999
10,15,10015,82,2.2585,3.0149,2.2233,2.4167,2.4923,0.1373,2.915,106.4661,0.2723,0.2433,3,447.0593
11,15,11015,3,2.2718,3.0203,2.2409,2.4158,2.49,0.0084,2.9137,108.1114,0.2728,0.246,3,447.5376
12,15,12015,3,2.2705,3.021,2.2391,2.4147,2.4888,0.0306,2.9143,109.6056,0.2729,0.2463,3,447.3529
13,15,13015,82,2.2727,3.02,2.2418,2.4189,2.4933,0.0232,2.9149,106.8741,0.2722,0.2416,3,447.0983
14,15,14015,2,2.2745,3.0184,2.2415,2.4195,2.4939,0.0156,2.9145,109.2106,0.2742,0.2466,2,446.7733
15,15,15015,82,2.2687,3.0216,2.2361,2.4155,2.4898,0.0074,2.9148,107.7915,0.2723,0.2449,3,447.3361
16,15,16015,82,2.2634,3.0219,2.2309,2.4178,2.493,0.0431,2.9158,107.289,0.2718,0.2405,4,446.8822
17,15,17015,2,2.2596,3.0371,2.2289,2.4086,2.4848,0.0139,2.9226,109.5451,0.2729,0.248,2,447.7547
18,15,18015,3,2.2692,3.0186,2.2356,2.4158,2.4906,0.0077,2.9129,108.9215,0.2734,0.2453,3,447.5975
19,15,19015,2,2.2686,3.0146,2.2374,2.4042,2.4781,0.0059,2.9054,109.7228,0.2726,0.2483,2,448.7055
20,15,20015,3,2.2734,3.0194,2.2407,2.4175,2.4921,0.0051,2.9137,108.1169,0.2717,0.2431,3,447.298
21,15,21015,82,2.2605,3.0422,2.2242,2.4183,2.4932,0.0013,2.9334,106.8661,0.2711,0.2402,4,446.6625
22,15,22015,3,2.2715,3.0183,2.2387,2.4145,2.489,0.007,2.9118,108.5668,0.2714,0.244,3,447.7862
23,15,23015,3,2.2507,3.038,2.215,2.415,2.4901,0.0038,2.9278,110.4233,0.2727,0.246,3,447.5536
24,15,24015,3,2.2689,3.0193,2.2375,2.4181,2.4926,0.0877,2.9136,108.3377,0.273,0.2435,3,447.2917
25,15,25015,3,2.2566,3.0344,2.2267,2.4069,2.483,0.0171,2.9213,109.3628,0.2722,0.2466,3,448.0022
26,15,26015,3,2.2714,3.0224,2.2408,2.4156,2.4898,0.026,2.9152,109.0487,0.2713,0.2444,3,447.4995
27,15,27015,3,2.2574,3.0234,2.2253,2.4145,2.4888,0.0172,2.9147,109.5418,0.2724,0.2467,3,447.4727
28,15,28015,2,2.2558,3.0326,2.2272,2.4061,2.4823,0.0147,2.9211,109.4076,0.2728,0.2483,2,448.1826
29,15,29015,3,2.2744,3.0206,2.2407,2.4187,2.493,0.0048,2.914,108.8225,0.2724,0.2446,3,447.1878
30,15,30015,3,2.2695,3.0188,2.2358,2.4081,2.482,0.1379,2.9097,108.4123,0.2713,0.2447,3,448.2093
31,15,31015,3,2.2757,3.0274,2.2435,2.42,2.494,0.013,2.9187,108.6512,0.272,0.243,3,446.8924
32,15,32015,82,2.2588,3.0411,2.2236,2.4163,2.4911,0.0278,2.9324,107.6867,0.2722,0.2442,3,446.8829
33,15,33015,3,2.2673,3.022,2.2356,2.4155,2.4902,0.022,2.914,108.4944,0.2714,0.2435,3,447.7625
34,15,34015,3,2.2497,3.0341,2.2179,2.4144,2.4894,0.1451,2.9254,109.7864,0.2721,0.2456,3,447.7562
35,15,35015,3,2.2541,3.0211,2.2183,2.4163,2.4915,0.0013,2.9137,108.4229,0.2716,0.2441,3,447.4979
36,15,36015,2,2.2649,3.0356,2.2332,2.4135,2.4891,0.0056,2.9247,109.4266,0.2733,0.2471,2,447.0265
37,15,37015,3,2.2671,3.0351,2.2356,2.4149,2.4892,0.0522,2.925,109.629,0.2729,0.2452,3,447.8151
38,15,38015,2,2.2518,3.0348,2.2185,2.4144,2.4894,0.0363,2.9257,110.3553,0.2737,0.2474,2,447.0847
39,15,39015,82,2.279,3.0277,2.2449,2.4201,2.4939,0.0917,2.9186,107.9839,0.2706,0.2414,4,446.9951
40,15,40015,3,2.2717,3.0219,2.2387,2.4211,2.4953,0.0164,2.9165,108.571,0.2719,0.2436,3,446.7208
41,15,41015,3,2.2757,3.0259,2.2443,2.4198,2.4939,0.0205,2.9179,108.2111,0.272,0.2424,3,447.1603
42,15,42015,3,2.282,3.022,2.2518,2.4216,2.4951,0.0252,2.9174,108.0494,0.2729,0.2454,3,446.4204
43,15,43015,3,2.2694,3.0226,2.2369,2.4205,2.4948,0.0133,2.9162,108.5291,0.2733,0.2448,3,447.0782
44,15,44015,2,2.2545,3.0205,2.2223,2.4003,2.4749,0.0287,2.9089,109.4742,0.2721,0.2497,2,449.3706
44,16,44016,2,2.2462,3.0233,2.2131,2.3993,2.4745,0.0222,2.9112,108.569,0.2735,0.2519,2,449.4779
43,16,43016,82,2.2755,3.0221,2.2421,2.42,2.4942,0.0016,2.9156,107.6291,0.2724,0.2434,3,447.031
42,16,42016,2,2.2805,3.0223,2.2484,2.4191,2.4925,0.0004,2.9166,108.5667,0.2745,0.2488,2,446.735
41,16,41016,3,2.2723,3.0229,2.2403,2.4174,2.4919,0.0067,2.9162,108.3066,0.2711,0.2438,3,447.4335
40,16,40016,2,2.28,3.0212,2.2482,2.4211,2.4948,0.0101,2.916,108.8239,0.2743,0.2474,2,446.7069
39,16,39016,82,2.2678,3.0212,2.2353,2.4155,2.4901,0.0157,2.9141,107.6708,0.2724,0.2435,3,447.6318
38,16,38016,3,2.2522,3.0183,2.2207,2.4009,2.4753,0.071,2.9076,108.2399,0.2716,0.2466,3,449.1737
37,16,37016,2,2.2406,3.0177,2.2044,2.4003,2.4758,0.0031,2.9071,108.8079,0.2722,0.2486,2,449.0364
36,16,36016,82,2.2266,3.0027,2.1882,2.4032,2.4798,0.0304,2.9026,106.5546,0.273,0.248,2,449.1088
35,16,35016,3,2.2478,3.0196,2.2149,2.4149,2.4902,0.046,2.9138,108.4734,0.2729,0.2455,3,447.6448
34,16,34016,3,2.2689,3.0337,2.237,2.4143,2.4888,0.1598,2.9256,108.7218,0.2725,0.2446,3,447.8024
33,16,33016,82,2.2667,3.018,2.2348,2.4145,2.4893,0.0131,2.9117,107.2712,0.271,0.2419,3,447.792
32,16,32016,82,2.2582,3.0343,2.2222,2.4154,2.4905,0.0063,2.9266,107.4877,0.2727,0.2448,3,446.97
31,16,31016,82,2.2518,3.0199,2.2192,2.4128,2.4883,0.0192,2.913,107.7149,0.2712,0.2442,3,447.7898
30,16,30016,75,1.6147,3.0327,1.5856,2.4095,2.487,0.3303,2.9231,108.6424,0.2738,0.2462,3,447.8715
29,16,29016,3,2.2693,3.0209,2.2372,2.4185,2.4931,0.0168,2.9152,108.6553,0.2733,0.2458,3,447.1398
28,16,28016,82,2.2749,3.021,2.2451,2.4155,2.4896,0.0363,2.9152,107.2225,0.2726,0.2452,3,447.1903
27,16,27016,3,2.271,3.0246,2.2394,2.4172,2.4917,0.0187,2.917,108.4142,0.2725,0.2448,3,446.8411
26,16,26016,3,2.2663,3.0236,2.2349,2.4174,2.4922,0.0781,2.9173,108.2641,0.2739,0.2461,3,446.8259
25,16,25016,2,2.2776,3.0254,2.2472,2.4177,2.4915,0.0339,2.9175,108.0368,0.2728,0.2471,2,447.0064
24,16,24016,3,2.272,3.0199,2.2389,2.4191,2.4936,0.0071,2.9148,108.1805,0.2718,0.2443,3,447.0611
23,16,23016,3,2.2678,3.0156,2.235,2.4047,2.4787,0.0045,2.9064,108.1311,0.2718,0.2456,3,448.7378
22,16,22016,82,2.2779,3.0253,2.2445,2.4197,2.4938,0.0046,2.9186,107.3697,0.2716,0.242,3,446.8903
21,16,21016,82,2.2522,3.0425,2.2158,2.4175,2.4926,0.0116,2.9325,106.6733,0.2711,0.2415,3,446.6402
20,16,20016,82,2.2689,3.0212,2.2377,2.4163,2.4911,0.0219,2.9148,107.8208,0.2718,0.2442,3,447.5424
19,16,19016,3,2.2703,3.0383,2.2371,2.4171,2.4913,0.0124,2.9286,110.2691,0.2722,0.2459,3,447.3945
18,16,18016,3,2.2539,3.0199,2.2184,2.4171,2.4923,0.0076,2.9138,108.2619,0.2728,0.2448,3,447.3232
17,16,17016,2,2.2633,3.0351,2.231,2.4111,2.4869,0.0088,2.9238,109.2605,0.2734,0.248,2,447.4005
16,16,16016,3,2.2672,3.0223,2.2352,2.4159,2.4903,0.2105,2.9155,108.094,0.2737,0.2462,3,447.3261
15,16,15016,82,2.2649,3.021,2.2321,2.4152,2.4894,0.0005,2.9139,107.8543,0.2737,0.2463,3,447.3356
14,16,14016,3,2.271,3.0182,2.2472,2.4236,2.4964,0.0136,2.9156,108.3378,0.2738,0.2458,3,446.9031
13,16,13016,82,2.2698,3.0196,2.2358,2.4194,2.494,0.0442,2.915,106.8664,0.2718,0.2429,3,447.022
12,16,12016,3,2.2811,3.0244,2.2496,2.4186,2.4921,0.0119,2.9168,108.4044,0.2736,0.2457,3,446.8114
11,16,11016,82,2.2618,3.0216,2.2307,2.4157,2.4907,0.0227,2.9152,107.111,0.272,0.2439,3,447.34
10,16,10016,82,2.2468,3.0077,2.2123,2.4069,2.4827,0.0397,2.9065,106.5542,0.273,0.249,2,448.7043
9,16,9016,82,2.2593,3.0206,2.2252,2.415,2.4897,0.0487,2.9134,107.1444,0.2716,0.2439,3,447.8353
8,16,8016,3,2.2731,3.0243,2.241,2.4177,2.4921,0.0153,2.917,108.2405,0.2731,0.2465,3,446.974
7,16,7016,82,2.2639,3.0205,2.2318,2.4154,2.4901,0.0193,2.9138,107.249,0.2726,0.2448,3,447.795
6,16,6016,82,2.2642,3.0353,2.2289,2.4172,2.4923,0.0202,2.926,106.6447,0.2713,0.2422,3,446.7088
5,16,5016,82,2.2766,3.0225,2.2435,2.4174,2.4914,0.0005,2.9158,107.8755,0.2728,0.246,3,447.3761
4,16,4016,2,2.2688,3.0232,2.2352,2.4093,2.4834,0.0046,2.9131,109.0521,0.273,0.2482,2,447.9409
3,16,3016,82,2.2725,3.0201,2.2415,2.4195,2.4937,0.0149,2.9148,107.5858,0.273,0.2452,3,447.2007
2,16,2016,82,2.2832,3.0152,2.2524,2.4224,2.4958,0.0893,2.9119,106.9171,0.2716,0.2431,3,447.0847
1,16,1016,82,2.2735,3.0247,2.2395,2.4176,2.4918,0.0028,2.9169,107.5424,0.2732,0.245,3,447.0727
1,17,1017,82,2.2723,3.0265,2.2397,2.4184,2.4928,0.0061,2.9184,107.7576,0.2725,0.2456,3,446.8684
2,17,2017,3,2.2802,3.021,2.2501,2.4204,2.4938,0.0029,2.9164,108.1483,0.2738,0.2456,3,446.5635
3,17,3017,3,2.2648,3.0206,2.2321,2.4175,2.4921,0.0084,2.9145,108.1842,0.272,0.2454,3,447.3872
4,17,4017,3,2.2737,3.0163,2.2437,2.4113,2.485,0.0167,2.9089,108.3412,0.2723,0.2444,3,447.8218
5,17,5017,82,2.2671,3.0199,2.2347,2.4156,2.4903,0.0106,2.9139,107.945,0.2736,0.2456,3,447.4587
6,17,6017,82,2.2314,3.002,2.1942,2.4005,2.4777,0.1306,2.901,106.3336,0.2715,0.2467,3,449.1543
7,17,7017,3,2.2728,3.0252,2.2412,2.4196,2.4939,0.0378,2.9189,108.2387,0.2719,0.2445,3,446.9775
8,17,8017,2,2.2636,3.0223,2.2315,2.4145,2.4893,0.0563,2.9148,108.9315,0.2732,0.2466,2,447.3785
9,17,9017,3,2.2621,3.0176,2.2281,2.4146,2.4896,0.0639,2.9121,108.0324,0.2727,0.2451,3,447.6814
10,17,10017,82,2.2087,3.0001,2.1725,2.395,2.4732,0.0296,2.8988,106.2766,0.2716,0.2477,2,449.889
11,17,11017,82,2.257,3.0203,2.2252,2.4153,2.4902,0.0209,2.914,107.9087,0.2729,0.2455,3,447.4302
12,17,12017,3,2.2701,3.0193,2.2388,2.4141,2.4885,0.0161,2.9123,108.7478,0.2728,0.2454,3,447.2439
13,17,13017,3,2.2705,3.0193,2.2393,2.419,2.4936,0.0131,2.9143,108.4107,0.2726,0.2458,3,446.9481
14,17,14017,82,2.2433,3.0216,2.2099,2.4142,2.4894,0.0037,2.9184,107.7321,0.2721,0.2447,3,447.7893
15,17,15017,82,2.2704,3.0206,2.2391,2.4148,2.4891,0.0212,2.9135,107.8495,0.2717,0.2442,3,447.4217
16,17,16017,3,2.274,3.0203,2.2414,2.4148,2.4888,0.0015,2.9139,108.5123,0.2719,0.2453,3,447.6072
17,17,17017,82,2.2339,3.0104,2.1946,2.4138,2.4909,0.0161,2.9113,107.48,0.2737,0.2458,3,446.9082
18,17,18017,3,2.2709,3.0228,2.2382,2.4198,2.4943,0.0121,2.9173,109.1934,0.2717,0.2446,3,446.944
19,17,19017,2,2.2406,3.0355,2.2072,2.413,2.4884,0.0203,2.9258,110.5083,0.2736,0.2479,2,447.7496
20,17,20017,82,2.254,3.0175,2.2187,2.4119,2.4876,0.0055,2.9108,107.6632,0.2708,0.2427,3,447.9285
21,17,21017,82,2.2556,3.031,2.2193,2.4138,2.4893,0.0178,2.9232,107.3372,0.2719,0.2426,3,446.9991
22,17,22017,3,2.2614,3.0176,2.2296,2.4154,2.4902,0.1383,2.912,108.5263,0.2723,0.2456,3,447.6081
23,17,23017,3,2.2509,3.0318,2.215,2.4101,2.4851,0.0196,2.9217,109.2312,0.2715,0.2452,3,448.2797
24,17,24017,3,2.2647,3.0197,2.2308,2.4172,2.4919,0.0006,2.914,109.3735,0.2723,0.2466,3,447.3933
25,17,25017,2,2.2848,3.0169,2.2531,2.4222,2.4955,0.058,2.9121,108.3085,0.2744,0.2474,2,446.3695
26,17,26017,3,2.2692,3.0247,2.2367,2.4185,2.493,0.0908,2.9183,109.1305,0.2729,0.2457,3,446.7522
27,17,27017,3,2.2703,3.0256,2.2358,2.417,2.4916,0.0068,2.917,108.6269,0.2721,0.2436,3,446.9791
28,17,28017,82,2.28,3.021,2.2501,2.4218,2.4954,0.0188,2.9172,107.2861,0.2728,0.2427,3,447.0847
29,17,29017,3,2.2729,3.022,2.2404,2.4196,2.4943,0.0068,2.9153,108.433,0.2724,0.2428,3,446.9538
30,17,30017,3,2.275,3.0233,2.2424,2.4161,2.4902,0.0028,2.9149,108.9594,0.2718,0.244,3,446.8828
31,17,31017,82,2.274,3.0246,2.2404,2.418,2.4923,0.0082,2.9174,107.8407,0.2716,0.2413,3,447.2184
32,17,32017,82,2.2565,3.0357,2.2216,2.4165,2.4916,0.0245,2.9274,107.1307,0.2716,0.2427,3,446.7607
33,17,33017,3,2.2685,3.0216,2.2357,2.4149,2.4894,0.0249,2.9142,109.0664,0.2711,0.2442,3,447.0847
34,17,34017,2,2.2622,3.038,2.2273,2.4186,2.4933,0.0068,2.9282,110.5819,0.2736,0.2464,2,447.1294
35,17,35017,2,2.266,3.0213,2.2328,2.4164,2.4912,0.2385,2.9142,109.5037,0.2739,0.2471,2,447.5009
36,17,36017,82,2.2438,3.0034,2.208,2.4083,2.4844,0.0971,2.9049,107.4117,0.2725,0.2468,3,448.3205
37,17,37017,3,2.2792,3.0326,2.2472,2.4155,2.4897,0.0139,2.9211,109.9292,0.2734,0.2461,3,446.7766
38,17,38017,2,2.2729,3.0246,2.2401,2.4118,2.486,0.0023,2.9152,109.5745,0.2738,0.2473,2,447.468
39,17,39017,3,2.2577,3.0233,2.2256,2.4161,2.4908,0.0199,2.9153,108.2217,0.2712,0.2432,3,447.6894
40,17,40017,82,2.2551,3.0236,2.2227,2.4166,2.4912,0.0158,2.9196,107.0223,0.2717,0.2425,3,447.6275
41,17,41017,82,2.2634,3.0193,2.2291,2.4148,2.4895,0.0014,2.9119,107.8145,0.2702,0.2408,4,447.0847
42,17,42017,82,2.2655,3.0228,2.2324,2.4169,2.4912,0.0045,2.9188,107.3455,0.2714,0.2441,3,447.7121
43,17,43017,82,2.2704,3.0222,2.2376,2.4178,2.4923,0.0045,2.9151,107.9591,0.2707,0.2418,3,447.4348
44,17,44017,3,2.2712,3.02,2.2383,2.414,2.4877,0.0022,2.9125,109.0939,0.2726,0.2461,3,447.4057
44,18,44018,82,2.2761,3.0186,2.2464,2.4136,2.4872,0.0257,2.9115,107.9994,0.2729,0.2455,3,447.6218
43,18,43018,82,2.2681,3.0212,2.2356,2.4175,2.492,0.01,2.9151,107.8249,0.2722,0.2439,3,447.4424
42,18,42018,82,2.2539,3.0235,2.2185,2.4161,2.4906,0.0095,2.9187,106.9281,0.271,0.2426,3,447.7177
41,18,41018,82,2.2586,3.0199,2.227,2.4142,2.4891,0.0147,2.9131,107.9677,0.2708,0.2428,3,447.8627
40,18,40018,82,2.2584,3.0216,2.2254,2.4165,2.4908,0.0385,2.9175,106.2535,0.2709,0.2419,3,447.6393
39,18,39018,3,2.2683,3.0205,2.2343,2.4183,2.4931,0.0059,2.9147,108.1714,0.2733,0.2445,3,447.0531
38,18,38018,3,2.2773,3.0191,2.2454,2.4145,2.4883,0.0002,2.9128,108.8634,0.2729,0.2463,3,447.2447
37,18,37018,3,2.2768,3.0208,2.244,2.4148,2.4887,0.0061,2.9136,108.9245,0.2725,0.245,3,447.1131
36,18,36018,82,2.2424,2.9977,2.2059,2.4048,2.4809,0.0052,2.9,104.9632,0.2708,0.2423,3,448.814
35,18,35018,3,2.2692,3.0196,2.2366,2.4173,2.492,0.0691,2.9141,108.0573,0.2719,0.2438,3,447.2352
34,18,34018,3,2.2575,3.0356,2.2242,2.4159,2.4916,0.1287,2.9281,108.1654,0.2728,0.2445,3,447.2726
33,18,33018,3,2.264,3.0181,2.2301,2.4143,2.4891,0.0009,2.9119,108.0432,0.273,0.2453,3,447.8606
32,18,32018,82,2.2618,3.0324,2.2257,2.4177,2.493,0.0077,2.9259,106.6875,0.2719,0.2419,3,446.5178
31,18,31018,82,2.2619,3.0199,2.2266,2.4174,2.4923,0.0086,2.9142,107.898,0.2725,0.2446,3,447.1416
30,18,30018,82,2.2684,3.018,2.2346,2.4127,2.4872,0.009,2.9115,107.6363,0.2719,0.2438,3,447.3957
29,18,29018,3,2.2708,3.0195,2.2371,2.4165,2.4912,0.0583,2.9133,108.6469,0.2716,0.2451,3,447.453
28,18,28018,82,2.2713,3.0213,2.2377,2.4187,2.4929,0.0053,2.9184,106.2865,0.2706,0.2411,4,447.2828
27,18,27018,3,2.2738,3.0225,2.2428,2.4151,2.4891,0.0273,2.9144,108.7346,0.2734,0.2463,3,447.542
26,18,26018,3,2.2702,3.0214,2.2376,2.4154,2.4896,0.0088,2.9153,108.0527,0.2728,0.245,3,447.367
25,18,25018,82,2.2675,3.023,2.2322,2.4187,2.4932,0.0252,2.918,106.7307,0.2718,0.2423,3,447.1768
24,18,24018,82,2.2707,3.0233,2.2382,2.4195,2.4939,0.0054,2.9175,107.7161,0.2719,0.2426,3,447.0502
23,18,23018,3,2.2753,3.0205,2.245,2.4136,2.4876,0.0391,2.9128,108.9267,0.2729,0.2457,3,447.3949
22,18,22018,82,2.2626,3.0178,2.2318,2.4137,2.4886,0.0233,2.9118,107.5462,0.2732,0.2443,3,447.0847
21,18,21018,82,2.2506,3.028,2.2155,2.4146,2.4901,0.0199,2.9206,107.661,0.2722,0.2449,3,446.9369
20,18,20018,82,2.2638,3.019,2.2319,2.4151,2.4898,0.0165,2.9124,107.0743,0.2716,0.2427,3,447.6803
19,18,19018,3,2.266,3.0363,2.2336,2.4186,2.4934,0.0209,2.9275,110.2441,0.2733,0.2464,3,447.1125
18,18,18018,3,2.2726,3.0202,2.2389,2.4181,2.4926,0.0049,2.915,108.3049,0.2731,0.2454,3,447.3265
17,18,17018,82,2.2369,3.0016,2.1987,2.4045,2.4806,0.0061,2.9023,107.4725,0.274,0.2499,2,448.922
16,18,16018,3,2.2661,3.022,2.2337,2.4156,2.4903,0.0011,2.9155,108.2535,0.2725,0.2451,3,447.2351
15,18,15018,3,2.2628,3.021,2.2292,2.4143,2.4887,0.0028,2.9144,108.0113,0.2722,0.2451,3,447.4093
14,18,14018,82,2.264,3.021,2.2326,2.4181,2.4924,0.0173,2.9173,106.7986,0.2722,0.2443,3,447.3584
13,18,13018,82,2.2768,3.0205,2.2443,2.4206,2.4948,0.0068,2.916,107.1386,0.2728,0.244,3,446.8981
12,18,12018,3,2.269,3.0182,2.2356,2.4122,2.4862,0.0042,2.9102,108.3162,0.2726,0.2465,3,447.7135
11,18,11018,3,2.2739,3.0233,2.2429,2.4174,2.4915,0.0173,2.9163,108.0298,0.273,0.2464,3,447.2101
10,18,10018,82,2.241,3.0308,2.2054,2.4175,2.4928,0.0191,2.924,106.2653,0.271,0.2413,4,446.5389
9,18,9018,82,2.2682,3.0206,2.2369,2.4155,2.4902,0.0345,2.9146,107.7618,0.2728,0.2458,3,447.7403
8,18,8018,3,2.2684,3.0368,2.2357,2.4191,2.494,0.0177,2.9265,109.0298,0.2729,0.2453,3,447.1043
7,18,7018,82,2.2635,3.0205,2.2296,2.4182,2.493,0.002,2.9153,107.7438,0.2724,0.2453,3,447.1847
6,18,6018,82,2.2463,3.0113,2.2092,2.4083,2.4842,0.0656,2.9094,105.8088,0.2721,0.246,3,448.4618
5,18,5018,82,2.2719,3.0206,2.239,2.4153,2.4898,0.0044,2.9134,106.4989,0.2719,0.2428,3,447.8289
4,18,4018,2,2.274,3.0209,2.243,2.4155,2.4893,0.0152,2.9136,108.7598,0.2732,0.2476,2,447.2415
3,18,3018,82,2.2724,3.0238,2.2402,2.4212,2.4953,0.0154,2.9178,107.0131,0.2722,0.243,3,446.9769
2,18,2018,2,2.2651,3.0243,2.2332,2.4173,2.4917,0.1229,2.9194,108.0933,0.2736,0.2481,2,447.609
1,18,1018,2,2.2718,3.0232,2.2389,2.4172,2.4911,0.0081,2.9166,108.7859,0.2743,0.2492,2,447.2371
1,19,1019,3,2.2757,3.0229,2.2426,2.4163,2.4902,0.0098,2.9154,108.0884,0.2723,0.246,3,447.5391
2,19,2019,82,2.2608,3.0251,2.2275,2.4185,2.4928,0.0089,2.9203,107.9718,0.2717,0.2449,3,447.3264
3,19,3019,82,2.2703,3.0201,2.2385,2.4176,2.4922,0.0218,2.9142,107.5617,0.2713,0.2433,3,447.4248
4,19,4019,3,2.28,3.0232,2.2469,2.4173,2.4909,0.0425,2.916,108.9013,0.2726,0.245,3,446.8856
5,19,5019,82,2.2694,3.0213,2.2377,2.4159,2.4906,0.0102,2.9147,107.656,0.2732,0.2447,3,447.3881
6,19,6019,82,2.2139,3.0013,2.1773,2.4017,2.4781,0.0548,2.9003,107.3899,0.2739,0.2513,2,449.4903
7,19,7019,82,2.2552,3.0168,2.2227,2.4135,2.4884,0.0047,2.9116,106.8395,0.2717,0.2426,3,447.94
8,19,8019,82,2.2712,3.0384,2.2383,2.4178,2.4928,0.0471,2.9301,107.8765,0.2722,0.2418,3,447.0019
9,19,9019,82,2.2471,3.0185,2.2144,2.4141,2.4896,0.0057,2.9127,107.9481,0.2721,0.2452,3,447.6917
10,19,10019,82,2.2603,3.026,2.2259,2.4149,2.4903,0.0261,2.9205,106.4909,0.2722,0.2417,3,446.7987
11,19,11019,82,2.26,3.0194,2.2265,2.4141,2.4886,0.0082,2.913,106.5431,0.2701,0.24,4,447.6441
12,19,12019,3,2.2656,3.0181,2.2331,2.4123,2.4865,0.0144,2.9117,108.6953,0.2717,0.2448,3,447.4689
13,19,13019,3,2.2603,3.0181,2.2271,2.4192,2.4939,0.0202,2.9144,108.2725,0.2735,0.2455,3,446.8089
